"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";"Characteristics:Пищевая ценность (100г)";Characteristics:кКал;Characteristics:Противопоказания;"Characteristics:Cрок годности";"Characteristics:Срок годности";"Characteristics:Пищевая ценность в 100 г продукта";"Characteristics:Энергетическая ценность в 100 г продукта";"Characteristics:Пищевая ценность (100 г)";"Characteristics:Пищевая ценность на одну порцию(5 г)";Characteristics:Состав;"Characteristics:кКал в 100 г продукта (в суточной дозе)";"Characteristics:Форма выпуска";Characteristics:Калорийность;"Characteristics:Флакон 200 мл";Characteristics:Хранение;Weight;Length;Width;Height;"SEO title";"SEO descr";"SEO keywords";"FB title";"FB descr";Tabs:1;Tabs:2;Tabs:3;Tabs:4
727895186141;;;;"Нутриенты;НА ЧТО РАБОТАЕТ ПРОМОКОД";"Коллоидный кремний SILICA";;"<strong>Кремний в первой тройке кофакторов коллагена.</strong> Эссенциальный нутриент, который не только запускает и поддерживает внутренние процессы синтеза коллагена и эластина, но и является структурообразующим элементом их волокон. Стабилизирует сеть глюкозаминогликанов, отвечающих за гидратацию суставного хряща.<br /><br />Как многие производители мы не стали добавлять в свой коллаген каолин как источник кремния из-за его адсорбционных свойств. Наш выбор – отдельный препарат коллоидного кремния. Максимально близок к коллоидами организма и имеет наибольшую биологическую доступность.<br /><br />Может быть использован как идеальное дополнение к коллагену Inner Health, так и самостоятельный препарат.<br />Организм не производит кремний, но нуждается в нем. Это элемент жизни и молодости:<br /><br />Биологически активная добавка. Не является лекарственным средством.";https://static.tildacdn.com/stor3763-6466-4964-b262-363961363930/67102093.jpg;;;;"product_options:[{""title"":""Вес (мл)"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}}]";;jH53pzmRyJuBV1DUe6JJ;;;;"индивидуальная непереносимость компонентов, заболевания почек";;;;;;;;;;;"132 порции, 20 г диоксида кремния";;0;0;0;0;;;;;;"info|#|Преимущества|#|<ul><li>Защищает внутренние органы от воздействия свободных радикалов, замедляет процессы старения организма;</li><li>Блокирует реакции перекисного и ферментного окисления липидов, препятствует повреждению клеток эпидермиса (первый элемент дотации при псориазе);</li><li>Стимулирует процесс минерализации, роста костной ткани, помогает снизить риск остеопороза;</li><li>Предотвращает дегенерацию межпозвоночных дисков;</li><li>Помогает сохранить молодость кожи, густоту волос и плотность ногтей.</li><li>Больше кремния – больше волокон коллагена, меньше морщин, прочнее и эластичнее внешний стержень волоса;</li><li>Участвует в усвоении жизненно важных микроэлементов, витаминов и питательных веществ. При дефиците кремния 76 элементов из 104 не усваиваются или усваиваются неполноценно;</li><li>Стимулирует фагоцитоз, улучшает сопротивляемость организма к вирусным и инфекционным заболеваниям;</li><li>Увеличивает эффект системной детоксикации и очищения организма, способствует выведению тяжелых токсичных металлов;</li><li>Активизирует восстановление и регенерацию клеток, оптимизирует метаболические функции, замедляет процессы старения;</li><li>Благотворно влияет на работу сердечно-сосудистой системы, поддерживает эластичность сосудов и их способность отвечать на команды мозга к расширению или сужению. </li><li>Уменьшает риск развития атеросклероза, стенокардии, кардиосклероза, аритмии.</li></ul>";"info|#|Состав|#|Диоксид кремния и специально подготовленная дистиллированная вода. Флакон 100 мл: 66 порций, 10 г диоксида кремния";"info|#|Cпособ применения и дозировка|#|15–20 капель (флакон 100 мл) или 3–4 нажатия дозатора (флакон 200 мл). Одна порция – 75 мг диоксида кремния. Принимать утром за 30–40 минут до еды. Добавить в стакан воды или в разведенный коллаген In";chars|#|Характеристики
358597955031;;;;;"Коллоидный кремний SILICA - 100";;;;1500.00;0;;"Вес (мл):100";;JKhJ4IA7pyKpfoMyl2ks;727895186141;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;
598403466302;;;;;"Коллоидный кремний SILICA - 200";;;;2000.00;0;;"Вес (мл):200";;1Bzg8xhcHkVdsIBZkYdz;727895186141;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;
651761778941;;Д00003;;"Нутриенты;НА ЧТО РАБОТАЕТ ПРОМОКОД";VIVAMEN;;"СПРЕЙ ДЛЯ ВОССТАНОВЛЕНИЯ ЛИБИДО И ПОТЕНЦИИ<br /><br /><strong>Инновационный биокомплекс для восстановления и увеличения тестостерона.</strong> Альтернатива гормонозамещающим препаратам.<br />Патент №2733465 от 01.10.2020г.<br />Оказывает благоприятное влияние на восстановление секреции половых гормонов у мужчин и женщин. Может быть использован при коррекции задержек полового созревания.<br /><br />В составе пептидный комплекс MH+GNDR-19-21 (глицин, пролин, аргинин, лейцин, тирозин, серин, триптофан, гистидин, пироглутаминовая кислота), экстракты растительных адаптогенов, усилителей либидо, эректильной и фертильной функций, витамины.<br />Активирует собственные механизмы воспроизводства тестостерона. По регуляторным функциям аналогичен природному гонадолиберину. Восстанавливает физиологический ритм секреции гонадотропинов. Стимулирует гипофиз естественным образом увеличить выброс ЛГ (гормон выработки тестостерона) и ФСГ (гормон качества спермы).<br /><br />Не подавляет выработку собственного тестостерона и сперматогенез.<br />Без эффекта привыкания и отмены.<br />Высокая доказанная эффективность. Прошел клинические испытания на базе клиник Первого МГМУ им. Сеченова, г. Москва.<br />Не содержит ароматизаторов, которые дают побочное действие в терапии гормонов.<br /><br />Биологически активная добавка к пище. Не является лекарственным средством<br /><br />";https://static.tildacdn.com/stor6664-3232-4435-b433-646334333963/58999933.jpg;3600.00;;;;;ikpv0Ijj2F60dxtHPeoY;;;;;;;;;;;;;"Флакон 30 мл с механическим дозатором.";;;;0;0;0;0;;;;;;"info|#|Преимущества|#|<ul><li>Восстанавливает секрецию тестостерона</li><li>Улучшает либидо, эректильную функцию и качество сексуальной жизни</li><li>Нормализует показатели сперматогенеза, повышает фертильность</li><li>Помогает наладить обмен веществ, уменьшить жировую ткань и активировать рост мышечной массы</li><li>Увеличивает физическую активность, работоспособность, выносливость, сокращает время восстановления после физических нагрузок</li><li>Способствует хорошему настроению и уверенности в себе</li></ul>";"info|#|Состав|#|Вода очищенная, пептидный комплекс MH+GNDR-19-21 (глицин, пролин, аргинин, лейцин, тирозин, серин, триптофан, гистидин, пироглутаминовая кислота), ниацин (витамин PP), экстракт корней левзеи, экстракт";"info|#|Cпособ применения и дозировка|#|Один впрыск в час, до 10 нажатий в день. Перед употреблением взболтать. Продолжительность приема 2–3 недели. При необходимости прием можно повторить через месяц.";chars|#|Характеристики
673519517391;;Г00017;;"Грибная коллекция;АКЦИИ СТД";"Ежовик гребенчатый плодовое тело";;"ПРИРОДНЫЙ СТРЕССОПРОЕКТОР<br /><br />Вес нетто: 60 г<br /><br /><strong>Ежовик гребенчатый (Hericium erinaceus) плодовое тело от SMART GRIB </strong>— это природный стрессопротектор, корректор работы мозга, блокатор возрастных изменений, стабилизатор пищеварения, вкусная приправа с богатым витаминно-минеральным составом<br /><br />Оказывает положительное действие при повышенной тревожности и депрессивных состояниях. Улучшает качество сна, выравнивает циркадные ритмы. Снижает психоэмоциональное напряжение в период климакса и менопаузы. Активен в профилактике Альцгеймера, Паркинсона, старческой деменции. Корректирует проблемы когнитивной недостаточности: улучшает концентрацию внимания, память, объем и скорость обработки информации. Дает положительные результаты в коррекции СДВГ. Стимулирует формирование сети нейронов и поврежденных нервов. Может быть включен в протоколы вос-становления периферической нервной системы после травм и инсультов<br /><br />Повышает уровень глутатиона и антиоксидативных ферментов, активизирует макрофаги, модулирует иммунный ответ. Купирует острые и хронические воспалительные процессы в ЖКТ, суставах, при бактериальных и вирусных инфекциях. <br /><br />Поддерживает регенерацию клеток печени. Противогастритное и противоязвенное средство. Улучшает кровообращение и всасывание в ЖКТ, усиливает перистальтику. Нормализует холестериновый обмен, предупреждает скопление липидов на стенках сосудов, снижает риск развития атеросклероза. Результативен в профилактике и лечении гипертонии. Подавляет рост патогенных клеток<br /><br />Не является лекарством или БАД";"https://static.tildacdn.com/stor6265-3331-4837-b433-656439333766/59196371.jpg https://static.tildacdn.com/stor3263-6462-4235-a332-656163613064/93076294.jpg";750.00;;1500;;;GLvADtSb0JPEi2pr3K3m;;;;"Индивидуальная непереносимость компонентов продукта";"24 месяца";;;;;;;;;;;;60;0;0;0;"Ежовик плодовое тело";;"гриб капсулированный сушеный семя мицелий ежовик порошок ежевика капсула таблетка лечебный цель ежевик ежевик купить ежовик купить ежовик гребенчатый ежовик гриб ежовик гребенчатый купить мицелий ежовика ежовик гребенчатый мицелий природный ноотроп рекомендован при ковид ежовик гребечатый капсулы ежовик гребенчатый ежовик гребечатый мицелий ежовик гребечатый ежовик гребечатый порошок ежовик гребенчатый мицелий ежовик гребенчатый капсулы ежовик гребенчатый порошок гриб ежовик гребенчатый ежовик гребенчатый";;;"info|#|Преимущества|#|<ul><li>Оказывает положительное действие при повышенной тревожности и депрессивных состояниях</li><li>Улучшает качество сна, выравнивает циркадные ритмы</li><li> Снижает психоэмоциональное напряжение в период климакса и менопаузы</li><li> Ускоряет нейрогенез и повышает нейропластичность мозга</li><li> Активен в профилактике Альцгеймера, Паркинсона, старческой деменции</li><li> Корректирует проблемы когнитивной недостаточности: улучшает концентрацию внимания, память, объем и скорость обработки информации</li><li>Дает положительные результаты в коррекции СДВГ</li><li>Стимулирует формирование сети нейронов и поврежденных нервов</li><li>Может быть включен в протоколы вос-становления периферической нервной системы после травм и инсультов</li><li>Повышает уровень глутатиона и антиоксидативных ферментов, активизирует макрофаги, модулирует иммунный ответ</li><li> Купирует острые и хронические воспалительные процессы в ЖКТ, суставах, при бактериальных и вирусных инфекциях</li><li>Подавляет синтез свободных радикалов</li><li>Гепатопротектор</li><li>Поддерживает регенерацию клеток печени</li><li>Противогастритное и противоязвенное средство</li><li> Стимулирует восстановление слизистых</li><li> Улучшает кровообращение и всасывание в ЖКТ, усиливает перистальтику</li><li> Подавляет энтеробактериальную флору</li><li>Показал эффективность в протоколах снижения веса</li><li>Нормализует холестериновый обмен, предупреждает скопление липидов на стенках сосудов, снижает риск развития атеросклероза</li><li> Результативен в профилактике и лечении гипертонии</li><li>Подавляет рост патогенных клеток</li></ul>";info|#|Состав;"info|#|Cпособ применения и дозировка|#|1 чайная ложка (1 г чистого вещества) 1 раз в день. Порошок растворить в 100-150 мл воды комнатной температуры и выпить. В качестве приправы этот же объем добавлять в салаты или готовые блюда";chars|#|Характеристики
660640038241;;;;"Подарочные наборы;НА ЧТО РАБОТАЕТ ПРОМОКОД;АКЦИИ СТД";"Подарочный набор";"Самый лучший подарок тот, что вы подарили бы себе";"Поздравления близких людей, друзей, коллег и просто знакомых - неотъемлемая часть любого праздника! Новый год – это новые планы, новые начинания, новые цели. Всем нам нужны моральные силы и физическое здоровье для их осуществления.<br /><strong>Новогодние пожелания здоровья обязательно воплотятся в жизнь, если подкрепить их оригинальными подарками - наборами от Inner Health!</strong><br /><br /><em>В новогоднем наборе мы представляем:</em><br /><strong><em>ежовик гребенчатый плюс кордицепс в порошке </em></strong><em>– энергетический дуэт от SMART GRIB, который перезагрузит мозг, уберет усталость, прибавит силу и выносливость, сбалансирует нервную систему и поднимет настроение;</em><br /><strong><em>гриб рейши в капсулах</em></strong><em> – гриб духовной силы и молодости, целебный дар природы, включающий около 400 биологически активных соединений, которые запускают в организме процессы самовосстановления;</em><br /><strong><em>лисички в капсулах</em></strong><em> – антигельминтное и гепатопротекторное средство, поддержка для глаз за счет высокого содержания витамина А, пребиотик и сорбент, богатый витамином В12;</em><br /><strong><em>ежовик гребенчатый в капсулах </em></strong><em>— ноотроп, природная реанимация нервных клеток, усилитель когнитивного резерва и КПД мозга, стабилизатор психоэмоционального состояния.</em><br />И хотя здоровье и хорошее настроение нельзя купить за деньги, можно подарить дорогим людям к Новому году то, что точно может сделать их жизнь качественнее и приятнее.";https://static.tildacdn.com/stor3261-3639-4964-b436-396665313739/67ef0db04baa8fe3140c045ea0b9c894.png;2500.00;50;4600;;;ti9rZ42EzGdKPDgkmhA7;;;;;;;;;;;;;;;;;0;0;0;0;"Подарочный набор";;"подарок, подарок для здоровья, подарок ЗОЖ, новогодний подарок, новогодний комплект, нутрицевтик";;;;;;
335234814212;;Б00003;;"Бульоны;НА ЧТО РАБОТАЕТ ПРОМОКОД";"Концентрат натурального куриного бульона";"210 гр";"Упаковка =60 порций или 15 л готового бульона.<br /><br /><strong>Концентрат натурального куриного бульона – суперфуд в удобной форме.</strong><br />Результат слияния здоровьесберегающих подходов, инновационных технологий и кулинарных поисков.<br /><br />Вкус идентичен классическому бульону, сваренному на домашней кухне: утонченный, ароматный, интенсивный, с ярко выраженной нотой курицы.<br /><br /><ul><li data-list=""bullet"">форма: быстрорастворимый мелкодисперсный порошок</li><li data-list=""bullet"">цвет: светло-желтый</li><li data-list=""bullet"">не требует хранения в холодильнике</li><li data-list=""bullet"">готовится непосредственно перед применением</li><li data-list=""bullet"">при охлаждении не желируется</li><li data-list=""bullet"">обезжирен</li></ul><br />Вкусная, питательная, полезная база для экспериментов на кухне. Варианты использования:<br /><ul><li data-list=""bullet"">бульон как дополнение к основному приему пищи или вместо</li><li data-list=""bullet"">основа для супа-пюре</li><li data-list=""bullet"">основа для быстрых сборных супов</li><li data-list=""bullet"">основа для различных соусов</li><li data-list=""bullet"">приправа для тушеных мясных и овощных блюд</li><li data-list=""bullet"">вкусовая добавка в крупяные блюда и т.д</li></ul><br />Получен из качественного органического куриного мяса с добавлением костного остатка и коллагеносодержащего сырья. В основе производства метод ферментативного гидролиза без использования щелочей и кислот.<br />Не просто еда – источник здоровья, красоты и молодости.<br /><br /><p style=""text-align: left;"">Не является лекарством или БАД</p><br /><br />";https://static.tildacdn.com/stor6162-3439-4232-b739-386532363838/92908995.png;2600.00;29;;;;9f850Lz1ODSgAb2td0Y5;;;380,5;;;"24 месяца";;;;"белки 94 жиры 0,0 углеводы 0,0";;;;;;"В сухом, защищенном от прямых солнечных лучей, недоступном для детей месте при температуре не выше 25 ºC.";210;0;0;0;"Концентрат натурального куриного бульона";;"бульон куриный костный купить порошок в стиках еда с собой в дорогу удобно, коллаген, польза, нутрицевтик";;;"info|#|Преимущества|#|Преимущества включения в ежедневный рацион:<br /><ul><li>утоляет голод и восполняет количество белка в рационе</li><li>повышает ферментативную активность и кислотность желудочного сока</li><li>нормализует работу ЖКТ, восстанавливает эпителий, поддерживает микробиоту</li><li>улучшает состояние кожи, волос, ногтей</li><li>предотвращает воспалительные и дегенеративные изменения в суставах и связках</li><li>поддерживает иммунитет</li><li>активизирует метаболические и регенерационные процессы в организме</li></ul>";"info|#|Состав|#|Натуральный куриный бульон сухой<br /><br />Содержит 19 аминокислот. Имеет пептидную форму высокой биодоступности для комфортного усвоения. В одной порции 3,3 г белка.<br />Без ГМО, искусственных ароматизаторов, глутамата натрия, лактозы, казеина, подсластителей, консервантов, глютена, транс-жиров.";"info|#|Cпособ применения и дозировка|#|3,5 г порошка (1 чайная ложка) залить 250 мл воды + 90 ºС. Размешать. Исходя из вариантов использования, добавить соль, специи. Масло гхи, мст сделает вкус более насыщенным, а блюдо еще полезнее. Не варить.<br /><br />";chars|#|Характеристики
531117431322;;Б00004;;"Бульоны;НА ЧТО РАБОТАЕТ ПРОМОКОД";"Концентрат натурального говяжьего бульона";"210 гр";"Упаковка =60 порций или 15 л готового бульона.<br /><br /><strong>Концентрат натурального говяжьего бульона – суперфуд в удобной форме.</strong><br />Результат слияния здоровьесберегающих подходов, инновационных технологий и кулинарных поисков.<br /><br /><ul><li data-list=""bullet"">Классический вкус: насыщенный, глубокий, ароматный, с нотой говядины</li><li data-list=""bullet"">Форма: быстрорастворимый мелкодисперсный порошок</li><li data-list=""bullet"">Цвет: светло-бежевый</li><li data-list=""bullet"">Не требует хранения в холодильнике</li><li data-list=""bullet"">Готовится непосредственно перед применением</li><li data-list=""bullet"">При охлаждении не желируется</li><li data-list=""bullet"">Обезжирен</li></ul><br />Вкусная, питательная, полезная#nbsp;база для экспериментов на кухне. Варианты использования:<br /><ul><li data-list=""bullet"">бульон как дополнение к основному приему#nbsp;пищи или вместо</li><li data-list=""bullet"">основа для супа-пюре</li><li data-list=""bullet"">основа для быстрых сборных супов</li><li data-list=""bullet"">основа для различных соусов</li><li data-list=""bullet"">приправа для тушеных мясных и овощных блюд</li><li data-list=""bullet"">вкусовая добавка в крупяные блюда и т.д</li></ul><br />Получен из качественного органического#nbsp;мяса говядины с добавлением костного остатка и коллагеносодержащего сырья. В основе производства метод ферментативного гидролиза без использования щелочей и кислот. Белок расщеплен животными ферментами, что максимально повторяет физиологический процесс в организме человека. <br />Не просто еда – источник здоровья, красоты и молодости.<br /><br /><p style=""text-align: left;"">Не является лекарством или БАД</p>";https://static.tildacdn.com/stor6234-3866-4135-a136-643630646531/94483124.png;2600.00;12;;;;Gppdugk5z5XoFv3N56FC;;;380,5;;"24 месяца";;;;"белки 95 жиры 0,4 углеводы 0,0";;;;;;;"В сухом, защищенном от прямых солнечных лучей, недоступном для детей месте при температуре не выше 25 ºC.";210;0;0;0;"Концентрат натурального говяжьего бульона";;"бульон говяжий костный купить порошок еда с собой в дорогу удобно, коллаген, польза, нутрицевтик";;;"info|#|Преимущества|#|Преимущества включения в ежедневный рацион:<br /><ul><li>утоляет голод и восполняет количество белка в рационе</li><li>повышает ферментативную активность и кислотность желудочного сока</li><li>нормализует работу ЖКТ, восстанавливает эпителий, поддерживает микробиоту</li><li>улучшает состояние кожи, волос, ногтей</li><li>предотвращает воспалительные и дегенеративные изменения в суставах и связках</li><li>поддерживает иммунитет</li><li>активизирует метаболические и регенерационные процессы в организме</li></ul>";"info|#|Состав|#|Натуральный говяжий бульон сухой.<br /><br />Содержит 19 аминокислот. Имеет пептидную форму высокой биодоступности для комфортного усвоения. В одной порции 3,3 г белка.<br />Без ГМО, искусственных ароматизаторов, глутамата натрия, лактозы, казеина, подсластителей, консервантов, глютена, транс-жиров.";"info|#|Cпособ применения и дозировка|#|3,5 г порошка (1 чайная ложка) залить 250 мл воды + 90 ºС. Размешать. Исходя из вариантов использования, добавить соль, специи. Масло гхи, мст сделает вкус более насыщенным, сливочным, а блюдо еще полезней.";chars|#|Характеристики
695722694812;"Inner Health";;NEW;"Для исключений";"Зимний дуэт";"Дарите близким здоровье!<br /><br /><strong style=""color: rgb(0, 0, 0);"">ПРЕКРАСНЫЙ НОВОГОДНИЙ ПОДАРОК ДЛЯ ЗДОРОВЬЯ</strong><br /><br />Концентрат сухого говяжьего бульона <br />Коллаген + черная перуанская мака<br /><br /><br />";"Гедонизм во вкусовой палитре и аскетизм в составе<br />Волнуют рецепторы. Обостряют ощущения. Согревают тело. Придают силы<br />Укрепляют здоровье. Повышают энергию. Обнажают чувства. Открывают сердце<br /><br />Идентичен классическому бульону, сваренному на домашней кухне.<br />Форма: быстрорастворимый мелкодисперсный порошок<br />Цвет: светло-желтый<br />Обезжирен. Не требует хранения в холодильнике.<br />Готовится непосредствено перед применением.<br />Не требует доготавливания. Термостабилен, при необходимости можно нагревать.<br />Не желируется при охлаждении.<br /><br />Концентрат натурального говяжьего бульона: вкус насыщенный, глубокий, с нотой говядины<br /><br />База для ваших кулинарных экспериментов в 2025 году. <br />Варианты использования:<br />• бульон как дополнение к основному приему пищи или вместо<br />• основа для супа-пюре<br />• основа для быстрых сборных супов<br />• основа для различных соусов<br />• приправа для тушеных мясных и овощных блюд<br />• вкусовая добавка в крупяные блюда и т.д<br />Удобно брать в дорогу, офис, путешествия.<br />Получен из качественного органического мяса с добавлением костного остатка и коллагеносодержащего сырья. В основе производства метод ферментативного гидролиза без использования щелочей и кислот.<br /><br />Мака черная перуанская богата естественными энергостимулирующими компонентами, поддерживает гормональное равновесие, повышает выносливость, способствует улучшению памяти и концентрации, нормализует уровень настроения и помогает бороться со стрессом.<br />Вместе с коллагеном, необходимым для здоровья кожи, волос, ногтей и суставов, способствует внутреннему омоложению организма, улучшению общего самочувствия, продлевает молодость, помогая оставаться в отличной форме каждый день!<br /><br /><em>И хотя здоровье и хорошее настроение нельзя купить за#nbsp; деньги, можно подарить дорогим людям к Новому году то, что точно может сделать их жизнь качественнее</em> и приятнее. <br /><br /><br />";https://static.tildacdn.com/stor3738-3263-4535-b630-303038376439/ce0f7543eb1a3c06906aa0180dbe6ba1.png;2500.00;0;4100;;;MJIYga2F4rk26TvspYCm;;;;;;;;;;;;;;;;;0;0;0;0;"Подарок на новый год";"Бульон сухой костный натуральный в наборе";"Подарок, набор для здоровья, комплекс для здоровья, подарок мужчине, подарок для здоровья, бульон, куриный бульон, костный бульон, говязжий бульон, бульон сухой, концентрат, бульон порошок, суп быстрого прриготовления";"Подарочный набор на Новый год";;;;;
622094436172;;Б00005;;Бульоны;"Концентрат натурального говяжьего бульона";"105 гр";"Упаковка =30 порций или 7,5 л готового бульона.<br /><br /><strong>Концентрат натурального говяжьего бульона – суперфуд в удобной форме.</strong><br />Результат слияния здоровье сберегающих подходов, инновационных технологий и кулинарных поисков.<br /><br /><ul><li data-list=""bullet"">Классический вкус: насыщенный, глубокий, ароматный, с нотой говядины</li><li data-list=""bullet"">Форма: быстрорастворимый мелкодисперсный порошок</li><li data-list=""bullet"">Цвет: светло-бежевый</li><li data-list=""bullet"">Не требует хранения в холодильнике</li><li data-list=""bullet"">Готовится непосредственно перед применением</li><li data-list=""bullet"">При охлаждении не желируется</li><li data-list=""bullet"">Обезжирен</li></ul><br />Вкусная, питательная, полезная база для экспериментов на кухне. Варианты использования:<br /><ul><li data-list=""bullet"">бульон как дополнение к основному приему пищи или вместо</li><li data-list=""bullet"">основа для супа-пюре</li><li data-list=""bullet"">основа для быстрых сборных супов</li><li data-list=""bullet"">основа для различных соусов</li><li data-list=""bullet"">приправа для тушеных мясных и овощных блюд</li><li data-list=""bullet"">вкусовая добавка в крупяные блюда и т.д.</li></ul><br />Получен из качественного органического мяса говядины с добавлением костного остатка и коллагенсодержащего сырья. В основе производства метод ферментативного гидролиза без использования щелочей и кислот. Белок расщеплен животными ферментами, что максимально повторяет физиологический процесс в организме человека. <br />Не просто еда – источник здоровья, красоты и молодости.<br /><br /><p style=""text-align: left;"">Не является лекарством или БАД</p>";https://static.tildacdn.com/stor3435-6337-4530-b737-353662643166/85464131.png;1400.00;43;;;;i5LiD9o92XD4V24Zy4kN;;;380,5;;"24 месяца";;;;"белки 95 жиры 0,4 углеводы 0,0";;;;;;;"В сухом, защищенном от прямых солнечных лучей, недоступном для детей месте при температуре не выше 25 ºC.";210;0;0;0;"Концентрат натурального говяжьего бульона";"костный говяжий концентрированный сухой бульон, суп быстрого приготовления";"бульон говяжий костный купить порошок еда с собой в дорогу удобно, коллаген, польза, нутрицевтик";"Костный говяжий бульон";;"info|#|Преимущества|#|Преимущества включения в ежедневный рацион:<br /><ul><li>утоляет голод и восполняет количество белка в рационе</li><li>повышает ферментативную активность и кислотность желудочного сока</li><li>нормализует работу ЖКТ, восстанавливает эпителий, поддерживает микробиоту</li><li>улучшает состояние кожи, волос, ногтей</li><li>предотвращает воспалительные и дегенеративные изменения в суставах и связках</li><li>поддерживает иммунитет</li><li>активизирует метаболические и регенерационные процессы в организме</li></ul>";"info|#|Состав|#|Натуральный говяжий бульон сухой.<br /><br />Содержит 19 аминокислот. Имеет пептидную форму высокой биодоступности для комфортного усвоения. В одной порции 3,3 г белка.<br />Без ГМО, искусственных ароматизаторов, глутамата натрия, лактозы, казеина, подсластителей, консервантов, глютена, транс-жиров.";"info|#|Cпособ применения и дозировка|#|3,5 г порошка (1 чайная ложка) залить 250 мл воды + 90 ºС. Размешать. Исходя из вариантов использования, добавить соль, специи. Масло гхи, мст сделает вкус более насыщенным, сливочным, а блюдо еще полезней.";chars|#|Характеристики
